t [s];Tf [degC];P [W]
313800;24,07;4991
313860;24,07;4991
313920;24,07;4982
313980;24,08;4987
314040;24,07;4977
314100;24,07;4973
314160;24,07;4983
314220;24,08;4984
314280;24,08;4986
314340;24,08;4988
314400;24,08;4984
314460;24,08;4985
314520;24,08;4984
314580;24,08;4983
314640;24,08;4987
314700;24,08;4979
314760;24,07;4975
314820;24,08;4981
314880;24,08;4983
314940;24,08;4979
315000;24,07;4964
315060;24,06;4949
315120;24,06;4954
315180;24,07;4964
315240;24,07;4965
315300;24,07;4968
315360;24,08;4973
315420;24,08;4978
315480;24,08;4981
315540;24,08;4979
315600;24,08;4983
315660;24,08;4979
315720;24,08;4975
315780;24,08;4969
315840;24,08;4980
315900;24,08;4986
315960;24,08;4984
316020;24,09;4989
316080;24,09;4994
316140;24,11;5027
316200;24,10;5014
316260;24,09;4999
316320;24,10;5003
316380;24,09;5000
316440;24,09;4990
316500;24,09;4980
316560;24,09;4983
316620;24,09;4990
316680;24,09;4991
316740;24,09;4986
316800;24,09;4981
316860;24,09;4976
316920;24,09;4977
316980;24,09;4985
317040;24,09;4982
317100;24,09;4983
317160;24,09;4980
317220;24,09;4973
317280;24,09;4977
317340;24,10;4984
317400;24,10;4989
317460;24,10;4987
317520;24,10;4981
317580;24,10;4985
317640;24,10;4994
317700;24,10;4993
317760;24,10;4987
317820;24,10;4982
317880;24,10;4984
317940;24,10;4985
318000;24,10;4987
318060;24,10;4986
318120;24,10;4976
318180;24,10;4986
318240;24,09;4975
318300;24,10;4981
318360;24,10;4988
318420;24,10;4988
318480;24,11;5000
318540;24,11;4995
318600;24,10;4982
318660;24,10;4977
318720;24,10;4972
318780;24,10;4986
318840;24,10;4986
318900;24,10;4978
318960;24,10;4975
319020;24,10;4976
319080;24,10;4978
319140;24,11;4987
319200;24,10;4982
319260;24,10;4974
319320;24,10;4977
319380;24,11;4985
319440;24,11;4990
319500;24,11;4992
319560;24,11;4990
319620;24,11;4982
319680;24,11;4978
319740;24,11;4987
319800;24,11;4989
319860;24,11;4990
319920;24,12;4995
319980;24,11;4983
320040;24,11;4983
320100;24,11;4989
320160;24,11;4992
320220;24,11;4988
320280;24,11;4985
320340;24,11;4979
320400;24,11;4987
320460;24,11;4984
320520;24,11;4980
320580;24,11;4978
320640;24,11;4982
320700;24,11;4978
320760;24,11;4986
320820;24,11;4981
320880;24,11;4977
320940;24,12;4985
321000;24,12;4988
321060;24,11;4980
321120;24,11;4981
321180;24,12;4988
321240;24,12;4988
321300;24,12;4986
321360;24,11;4982
321420;24,12;4982
321480;24,12;4984
321540;24,11;4982
321600;24,11;4982
321660;24,12;4985
321720;24,12;4982
321780;24,11;4978
321840;24,12;4983
321900;24,12;4986
321960;24,12;4982
322020;24,12;4981
322080;24,12;4982
322140;24,12;4978
322200;24,12;4980
322260;24,12;4986
322320;24,12;4984
322380;24,12;4979
322440;24,12;4977
322500;24,12;4985
322560;24,12;4985
322620;24,12;4982
322680;24,12;4983
322740;24,12;4978
322800;24,12;4981
322860;24,12;4986
322920;24,12;4982
322980;24,12;4981
323040;24,12;4972
323100;24,12;4980
323160;24,13;4995
323220;24,13;5000
323280;24,13;5001
323340;24,13;4995
323400;24,13;4984
323460;24,13;4989
323520;24,13;4989
323580;24,13;4986
323640;24,12;4975
323700;24,12;4982
323760;24,13;4988
323820;24,13;4989
323880;24,13;4990
323940;24,13;4990
324000;24,13;4987
324060;24,13;4985
324120;24,13;4991
324180;24,14;4990
324240;24,13;4986
324300;24,13;4986
324360;24,13;4985
324420;24,13;4985
324480;24,13;4982
324540;24,13;4982
324600;24,13;4987
324660;24,14;4989
324720;24,14;4988
324780;24,14;4986
324840;24,13;4977
324900;24,13;4982
324960;24,14;4990
325020;24,13;4987
325080;24,14;4985
325140;24,14;4983
325200;24,14;4993
325260;24,14;4994
325320;24,13;4978
325380;24,14;4987
325440;24,13;4962
325500;24,11;4938
325560;24,12;4954
325620;24,13;4965
325680;24,13;4969
325740;24,13;4967
325800;24,13;4971
325860;24,14;4978
325920;24,14;4980
325980;24,14;4977
326040;24,14;4982
326100;24,14;4984
326160;24,14;4985
326220;24,14;4985
326280;24,14;4987
326340;24,14;4985
326400;24,14;4982
326460;24,14;4980
326520;24,14;4978
326580;24,14;4979
326640;24,14;4982
326700;24,14;4983
326760;24,14;4980
326820;24,14;4981
326880;24,14;4985
326940;24,14;4980
327000;24,14;4980
327060;24,14;4976
327120;24,14;4972
327180;24,14;4978
327240;24,15;4985
327300;24,14;4980
327360;24,15;4983
327420;24,15;4986
327480;24,15;4987
327540;24,15;4983
327600;24,15;4988
327660;24,15;4981
327720;24,15;4985
327780;24,15;4991
327840;24,15;4985
327900;24,15;4982
327960;24,15;4987
328020;24,15;4983
328080;24,15;4985
328140;24,14;4973
328200;24,14;4973
328260;24,15;4989
328320;24,15;4988
328380;24,15;4985
328440;24,15;4982
328500;24,15;4977
328560;24,15;4976
328620;24,15;4980
328680;24,15;4980
328740;24,15;4978
328800;24,15;4982
328860;24,15;4983
328920;24,15;4982
328980;24,16;4986
329040;24,15;4983
329100;24,15;4977
329160;24,15;4981
329220;24,16;4985
329280;24,16;4981
329340;24,16;4985
329400;24,16;4983
329460;24,16;4979
329520;24,15;4975
329580;24,16;4978
329640;24,16;4981
329700;24,16;4980
329760;24,16;4985
329820;24,16;4990
329880;24,16;4981
329940;24,16;4973
330000;24,16;4983
330060;24,17;4995
330120;24,16;4983
330180;24,16;4987
330240;24,16;4990
330300;24,16;4982
330360;24,16;4984
330420;24,16;4982
330480;24,16;4979
330540;24,16;4982
330600;24,16;4983
330660;24,16;4984
330720;24,16;4979
330780;24,16;4981
330840;24,17;4988
330900;24,16;4984
330960;24,16;4981
331020;24,17;4985
331080;24,17;4990
331140;24,17;4992
331200;24,17;4990
331260;24,17;4984
331320;24,17;4981
331380;24,17;4981
331440;24,17;4990
331500;24,17;4989
331560;24,17;4978
331620;24,17;4975
331680;24,17;4980
331740;24,17;4984
331800;24,17;4986
331860;24,17;4986
331920;24,17;4983
331980;24,17;4978
332040;24,17;4979
332100;24,17;4985
332160;24,17;4985
332220;24,17;4993
332280;24,18;4989
332340;24,18;4985
332400;24,18;4988
332460;24,18;4988
332520;24,18;4986
332580;24,18;4987
332640;24,17;4982
332700;24,18;4987
332760;24,18;4987
332820;24,17;4982
332880;24,17;4977
332940;24,17;4980
333000;24,17;4979
333060;24,18;4983
333120;24,18;4989
333180;24,18;4983
333240;24,18;4978
333300;24,18;4978
333360;24,18;4979
333420;24,18;4983
333480;24,18;4981
333540;24,18;4976
333600;24,18;4976
333660;24,18;4978
333720;24,18;4978
333780;24,18;4988
333840;24,18;4985
333900;24,18;4980
333960;24,17;4975
334020;24,18;4987
334080;24,18;4985
334140;24,18;4989
334200;24,18;4986
334260;24,18;4978
334320;24,18;4979
334380;24,18;4973
334440;24,18;4978
334500;24,18;4984
334560;24,18;4983
334620;24,19;4994
334680;24,19;4987
334740;24,18;4980
334800;24,18;4982
334860;24,19;4995
334920;24,19;4994
334980;24,18;4976
335040;24,18;4972
335100;24,18;4977
335160;24,18;4978
335220;24,18;4972
335280;24,18;4978
335340;24,19;4980
335400;24,19;4982
335460;24,19;4986
335520;24,19;4984
335580;24,19;4985
335640;24,19;4990
335700;24,19;4983
335760;24,19;4978
335820;24,19;4983
335880;24,19;4987
335940;24,19;4983
336000;24,19;4982
336060;24,19;4981
336120;24,19;4975
336180;24,19;4978
336240;24,19;4978
336300;24,19;4976
336360;24,19;4979
336420;24,19;4977
336480;24,19;4979
336540;24,19;4976
336600;24,19;4979
336660;24,19;4981
336720;24,19;4977
336780;24,19;4979
336840;24,19;4979
336900;24,19;4979
336960;24,20;4986
337020;24,20;4983
337080;24,20;4980
337140;24,19;4980
337200;24,19;4983
337260;24,20;4982
337320;24,19;4980
337380;24,19;4977
337440;24,19;4974
337500;24,19;4977
337560;24,20;4978
337620;24,20;4979
337680;24,20;4982
337740;24,20;4982
337800;24,20;4979
337860;24,20;4979
337920;24,20;4979
337980;24,20;4978
338040;24,20;4979
338100;24,20;4980
338160;24,20;4978
338220;24,20;4975
338280;24,20;4970
338340;24,20;4972
338400;24,20;4981
338460;24,20;4978
338520;24,20;4976
338580;24,20;4969
338640;24,20;4967
338700;24,19;4967
338760;24,20;4972
338820;24,20;4966
338880;24,20;4974
338940;24,20;4971
339000;24,19;4961
339060;24,18;4945
339120;24,22;5012
339180;24,28;5127
339240;24,26;5082
339300;24,23;5040
339360;24,23;5021
339420;24,22;5012
339480;24,22;5004
339540;24,22;4998
339600;24,22;4998
339660;24,21;4992
339720;24,21;4986
339780;24,21;4990
339840;24,21;4981
339900;24,21;4978
339960;24,21;4980
340020;24,21;4982
340080;24,21;4981
340140;24,21;4981
340200;24,22;4979
340260;24,21;4975
340320;24,21;4979
340380;24,22;4985
340440;24,22;4982
340500;24,22;4984
340560;24,22;4987
340620;24,21;4982
340680;24,21;4976
340740;24,22;4980
340800;24,22;4985
340860;24,21;4979
340920;24,22;4983
340980;24,21;4981
341040;24,22;4984
341100;24,21;4975
341160;24,21;4975
341220;24,22;4981
341280;24,21;4980
341340;24,22;4979
341400;24,22;4980
341460;24,22;4978
341520;24,22;4989
341580;24,22;4984
341640;24,22;4984
341700;24,22;4978
341760;24,22;4980
341820;24,22;4982
341880;24,22;4981
341940;24,22;4985
342000;24,22;4984
342060;24,22;4984
342120;24,22;4983
342180;24,22;4982
342240;24,22;4984
342300;24,22;4983
342360;24,22;4981
342420;24,22;4979
342480;24,22;4979
342540;24,22;4982
342600;24,23;4985
342660;24,22;4984
342720;24,22;4979
342780;24,22;4982
342840;24,23;4988
342900;24,23;4988
342960;24,23;4986
343020;24,23;4982
343080;24,22;4976
343140;24,23;4980
343200;24,23;4985
343260;24,23;4982
343320;24,23;4980
343380;24,23;4983
343440;24,23;4980
343500;24,23;4982
343560;24,23;4978
343620;24,23;4978
343680;24,23;4988
343740;24,23;4989
343800;24,23;4984
343860;24,23;4987
343920;24,23;4986
343980;24,23;4982
344040;24,23;4983
344100;24,23;4989
344160;24,23;4987
344220;24,23;4987
344280;24,24;4983
344340;24,20;4919
344400;24,17;4863
344460;24,18;4877
344520;24,20;4916
344580;24,21;4936
344640;24,21;4944
344700;24,22;4955
344760;24,23;4965
344820;24,23;4967
344880;24,23;4970
344940;24,23;4973
345000;24,23;4974
345060;24,23;4974
345120;24,23;4974
345180;24,23;4975
345240;24,23;4974
345300;24,23;4980
345360;24,23;4982
345420;24,23;4984
345480;24,23;4989
345540;24,23;4985
345600;24,23;4976
345660;24,23;4976
345720;24,23;4978
345780;24,23;4983
345840;24,23;4984
345900;24,24;4984
345960;24,24;4981
346020;24,23;4979
346080;24,24;4979
346140;24,24;4985
346200;24,24;4987
346260;24,25;4996
346320;24,25;4995
346380;24,24;4989
346440;24,24;4988
346500;24,24;4989
346560;24,24;4991
346620;24,25;4992
346680;24,24;4987
346740;24,24;4985
346800;24,24;4984
346860;24,25;4987
346920;24,24;4985
346980;24,24;4982
347040;24,24;4980
347100;24,24;4982
347160;24,24;4985
347220;24,25;4986
347280;24,25;4985
347340;24,24;4976
347400;24,24;4972
347460;24,25;4980
347520;24,25;4986
347580;24,25;4987
347640;24,25;4989
347700;24,25;4986
347760;24,25;4983
347820;24,24;4975
347880;24,25;4984
347940;24,25;4990
348000;24,25;4983
348060;24,25;4978
348120;24,25;4983
348180;24,25;4979
348240;24,25;4975
348300;24,25;4988
348360;24,25;4981
348420;24,25;4981
348480;24,25;4978
348540;24,25;4978
348600;24,25;4980
348660;24,25;4982
348720;24,26;4991
348780;24,25;4985
348840;24,25;4974
348900;24,25;4974
348960;24,25;4970
349020;24,25;4980
349080;24,26;4987
349140;24,26;4988
349200;24,25;4978
349260;24,25;4981
349320;24,26;4982
349380;24,26;4984
349440;24,26;4988
349500;24,26;4986
349560;24,26;4981
349620;24,26;4979
349680;24,26;4983
349740;24,26;4986
349800;24,26;4983
349860;24,26;4979
349920;24,26;4985
349980;24,26;4988
350040;24,26;4989
350100;24,26;4987
350160;24,26;4989
350220;24,26;4981
350280;24,26;4978
350340;24,26;4980
350400;24,26;4978
350460;24,26;4981
350520;24,26;4987
350580;24,27;4992
350640;24,27;4997
350700;24,27;4988
350760;24,26;4981
350820;24,26;4980
350880;24,26;4981
350940;24,27;4995
351000;24,27;4989
351060;24,26;4983
351120;24,26;4980
351180;24,26;4979
351240;24,26;4981
351300;24,27;4987
351360;24,27;4990
351420;24,27;4996
351480;24,27;4990
351540;24,27;4982
351600;24,27;4982
351660;24,27;4984
351720;24,27;4987
351780;24,27;4988
351840;24,27;4986
351900;24,27;4979
351960;24,27;4976
352020;24,27;4977
352080;24,27;4978
352140;24,27;4981
352200;24,27;4978
352260;24,27;4974
352320;24,27;4981
352380;24,27;4978
352440;24,27;4975
352500;24,27;4981
352560;24,27;4980
352620;24,27;4982
352680;24,27;4983
352740;24,27;4979
352800;24,27;4978
352860;24,28;4983
352920;24,27;4977
352980;24,27;4976
353040;24,28;4987
353100;24,28;4990
353160;24,27;4982
353220;24,27;4974
353280;24,27;4968
353340;24,27;4977
353400;24,28;4984
353460;24,27;4980
353520;24,28;4981
353580;24,27;4975
353640;24,27;4977
353700;24,27;4979
353760;24,27;4977
353820;24,28;4980
353880;24,28;4986
353940;24,28;4980
354000;24,27;4974
354060;24,28;4977
354120;24,28;4982
354180;24,28;4981
354240;24,28;4978
354300;24,27;4975
354360;24,28;4976
354420;24,28;4981
354480;24,28;4979
354540;24,28;4979
354600;24,28;4977
354660;24,28;4977
354720;24,28;4979
354780;24,28;4982
354840;24,28;4986
354900;24,28;4987
354960;24,28;4984
355020;24,28;4980
355080;24,28;4976
355140;24,28;4976
355200;24,29;4986
355260;24,29;4989
355320;24,28;4977
355380;24,28;4976
355440;24,28;4981
355500;24,29;4990
355560;24,29;4992
355620;24,29;4987
355680;24,28;4976
355740;24,28;4976
355800;24,29;4984
355860;24,29;4985
355920;24,29;4989
355980;24,29;4990
356040;24,29;4984
356100;24,29;4984
356160;24,29;4981
356220;24,29;4980
356280;24,29;4989
356340;24,29;4989
356400;24,29;4980
356460;24,29;4980
356520;24,29;4979
356580;24,29;4978
356640;24,29;4985
356700;24,29;4983
356760;24,29;4978
356820;24,29;4982
356880;24,29;4977
356940;24,29;4975
357000;24,30;4985
357060;24,30;4994
357120;24,29;4982
357180;24,29;4976
357240;24,29;4981
357300;24,30;4989
357360;24,30;4989
357420;24,30;4985
357480;24,30;4985
357540;24,29;4979
357600;24,30;4987
357660;24,30;4981
357720;24,29;4975
357780;24,29;4973
357840;24,30;4984
357900;24,30;4989
357960;24,30;4982
358020;24,30;4985
358080;24,30;4987
358140;24,30;4982
358200;24,30;4981
358260;24,30;4986
358320;24,30;4988
358380;24,30;4988
358440;24,31;4992
358500;24,31;4990
358560;24,30;4985
358620;24,30;4981
358680;24,30;4983
358740;24,30;4985
358800;24,30;4982
358860;24,30;4981
358920;24,31;4984
358980;24,31;4986
359040;24,30;4982
359100;24,30;4983
359160;24,31;4984
359220;24,30;4978
359280;24,31;4983
359340;24,31;4989
359400;24,31;4993
359460;24,31;4987
359520;24,30;4981
359580;24,30;4971
359640;24,30;4977
359700;24,31;4997
359760;24,31;4987
359820;24,31;4988
359880;24,31;4989
359940;24,31;4987
360000;24,31;4987
360060;24,31;4988
360120;24,31;4992
360180;24,31;4984
360240;24,31;4977
360300;24,31;4978
360360;24,31;4989
360420;24,32;4994
360480;24,31;4986
360540;24,31;4975
360600;24,31;4975
360660;24,31;4978
360720;24,31;4981
360780;24,31;4986
360840;24,31;4987
360900;24,32;4988
360960;24,32;4986
361020;24,32;4989
361080;24,32;4995
361140;24,32;4990
361200;24,31;4982
361260;24,32;4985
361320;24,31;4980
361380;24,31;4978
361440;24,32;4988
361500;24,32;4990
361560;24,32;4985
361620;24,32;4985
361680;24,31;4979
361740;24,32;4981
361800;24,32;4986
361860;24,33;4998
361920;24,32;4989
361980;24,32;4979
362040;24,31;4966
362100;24,31;4967
362160;24,32;4975
362220;24,32;4979
362280;24,32;4978
362340;24,32;4980
362400;24,32;4983
362460;24,32;4984
362520;24,32;4983
362580;24,32;4983
362640;24,32;4987
362700;24,32;4983
362760;24,32;4980
362820;24,32;4984
362880;24,33;4987
362940;24,33;4988
363000;24,32;4988
363060;24,32;4982
363120;24,32;4975
363180;24,32;4968
363240;24,32;4968
363300;24,32;4974
363360;24,32;4972
363420;24,32;4970
363480;24,32;4975
363540;24,32;4974
363600;24,32;4974
363660;24,32;4979
363720;24,32;4975
363780;24,32;4974
363840;24,32;4977
363900;24,32;4985
363960;24,32;4979
364020;24,32;4979
364080;24,33;4983
364140;24,33;4987
364200;24,33;4989
364260;24,33;4980
364320;24,33;4980
364380;24,33;4991
364440;24,32;4977
364500;24,33;4982
364560;24,33;4991
364620;24,33;4991
364680;24,33;4985
364740;24,33;4980
364800;24,33;4973
364860;24,33;4985
364920;24,33;4987
364980;24,33;4983
365040;24,33;4984
365100;24,33;4986
365160;24,33;4978
365220;24,33;4979
365280;24,33;4982
365340;24,33;4984
365400;24,34;4985
365460;24,33;4974
365520;24,33;4967
365580;24,33;4975
365640;24,34;4982
365700;24,34;4983
365760;24,34;4981
365820;24,34;4983
365880;24,34;4986
365940;24,34;4983
366000;24,33;4980
366060;24,34;4980
366120;24,34;4985
366180;24,34;4987
366240;24,34;4981
